[32m[I 2022-07-05 21:47:26,162][0m A new study created in RDB with name: optimizacion_riesgo[0m
[32m[I 2022-07-06 03:33:55,015][0m Trial 80 finished with value: 0.3150567408998935 and parameters: {'sigma': 1.1568629528411618, 'a': 19.385142339802144, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 70, 'n_estimators': 466, 'boosting_type': 'rf', 'num_leaves': 221, 'learning_rate': 9.219336658511299e-05, 'min_split_gain': 5.8008620783781115, 'min_child_samples': 157, 'subsample': 0.8774608626303804, 'subsample_freq': 124, 'colsample_bytree': 0.13821977206997613, 'reg_alpha': 88.87480798689772, 'reg_lambda': 95.56514982297534}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:35:11,903][0m Trial 81 finished with value: 0.30573806762372924 and parameters: {'sigma': 17.242553724032838, 'a': 16.209369887025073, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 73, 'n_estimators': 1490, 'boosting_type': 'dart', 'num_leaves': 3, 'learning_rate': 0.0018031612684575754, 'min_split_gain': 4.951465270139743, 'min_child_samples': 1108, 'subsample': 0.5924077846595176, 'subsample_freq': 1229, 'colsample_bytree': 0.3543311158231711, 'reg_alpha': 67.80161525590636, 'reg_lambda': 56.5731963995791}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:35:49,502][0m Trial 82 finished with value: 0.32085737216123933 and parameters: {'sigma': 5.3405727331057244, 'a': 17.584736728467643, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 71, 'n_estimators': 2042, 'boosting_type': 'gbdt', 'num_leaves': 5412, 'learning_rate': 0.002286744476401015, 'min_split_gain': 0.29247283034559146, 'min_child_samples': 6262, 'subsample': 0.1288698674734452, 'subsample_freq': 685, 'colsample_bytree': 0.7460731737286918, 'reg_alpha': 16.07598960483082, 'reg_lambda': 81.79670241190622}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:38:20,934][0m Trial 83 finished with value: 0.32834869571678926 and parameters: {'sigma': 16.64268523781306, 'a': 10.198607901840639, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 64, 'n_estimators': 1622, 'boosting_type': 'rf', 'num_leaves': 230, 'learning_rate': 0.006530704288855007, 'min_split_gain': 3.418721660386861, 'min_child_samples': 2376, 'subsample': 0.9320281055100175, 'subsample_freq': 167, 'colsample_bytree': 0.9378562023640866, 'reg_alpha': 68.78857223008133, 'reg_lambda': 6.78370591051719}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:40:13,878][0m Trial 84 finished with value: 0.28669798159330717 and parameters: {'sigma': 6.019278329300655, 'a': 14.192624564041102, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 98, 'n_estimators': 2907, 'boosting_type': 'dart', 'num_leaves': 2, 'learning_rate': 1.2900833126964436e-07, 'min_split_gain': 3.2361021914954122, 'min_child_samples': 1154, 'subsample': 0.7704074178077932, 'subsample_freq': 1987, 'colsample_bytree': 0.45144367931298085, 'reg_alpha': 27.362666628166586, 'reg_lambda': 99.71245001577111}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:40:59,267][0m Trial 85 finished with value: 0.3304563092871837 and parameters: {'sigma': 8.523631782906437, 'a': 9.082601784160541, 'strategy': 'median', 'add_indicator': False, 'max_depth': 66, 'n_estimators': 823, 'boosting_type': 'rf', 'num_leaves': 9699, 'learning_rate': 1.2549793639668937e-05, 'min_split_gain': 6.385259476640855, 'min_child_samples': 731, 'subsample': 0.27421520234867003, 'subsample_freq': 810, 'colsample_bytree': 0.4152406662518926, 'reg_alpha': 89.40992036791344, 'reg_lambda': 22.995460589108617}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:42:40,377][0m Trial 86 finished with value: 0.32382197501677207 and parameters: {'sigma': 4.2621019494546255, 'a': 0.719568249401776, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 87, 'n_estimators': 2331, 'boosting_type': 'gbdt', 'num_leaves': 507, 'learning_rate': 4.5313164050292004e-07, 'min_split_gain': 0.32526179491251916, 'min_child_samples': 10085, 'subsample': 0.616650314520738, 'subsample_freq': 1857, 'colsample_bytree': 0.4867071279974246, 'reg_alpha': 11.730818896239448, 'reg_lambda': 12.518579220255043}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:44:26,777][0m Trial 87 finished with value: 0.2525229033371375 and parameters: {'sigma': 13.711308888926554, 'a': 8.663087308499307, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 32, 'n_estimators': 1368, 'boosting_type': 'dart', 'num_leaves': 130, 'learning_rate': 0.00010002365969506355, 'min_split_gain': 2.9166257870930323, 'min_child_samples': 3249, 'subsample': 0.8601223971892046, 'subsample_freq': 1067, 'colsample_bytree': 0.049222637094873574, 'reg_alpha': 48.0506947257829, 'reg_lambda': 10.493017841817487}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:45:33,042][0m Trial 88 finished with value: 0.3212051465110909 and parameters: {'sigma': 4.84090789680039, 'a': 19.734585606016214, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 34, 'n_estimators': 1556, 'boosting_type': 'gbdt', 'num_leaves': 3, 'learning_rate': 9.65197928165614e-06, 'min_split_gain': 1.3271575404306035, 'min_child_samples': 1714, 'subsample': 0.6894649691372657, 'subsample_freq': 1246, 'colsample_bytree': 0.208148741802362, 'reg_alpha': 16.748258225906977, 'reg_lambda': 10.456784033440025}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:48:56,252][0m Trial 89 finished with value: 0.3449848575663074 and parameters: {'sigma': 12.728608626570239, 'a': 14.158866957089332, 'strategy': 'median', 'add_indicator': False, 'max_depth': 72, 'n_estimators': 2406, 'boosting_type': 'gbdt', 'num_leaves': 6161, 'learning_rate': 5.4696795189266104e-05, 'min_split_gain': 8.172977699624937, 'min_child_samples': 962, 'subsample': 0.643577695196525, 'subsample_freq': 1267, 'colsample_bytree': 0.7342736265377786, 'reg_alpha': 8.162998203058958, 'reg_lambda': 6.03520839905638}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:49:39,697][0m Trial 90 finished with value: 0.34061033059197604 and parameters: {'sigma': 4.942072209170589, 'a': 3.2749391342524476, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 67, 'n_estimators': 1497, 'boosting_type': 'gbdt', 'num_leaves': 15834, 'learning_rate': 0.0074811060416231714, 'min_split_gain': 6.503256863469369, 'min_child_samples': 271, 'subsample': 0.6802282424312913, 'subsample_freq': 109, 'colsample_bytree': 0.040345977183748, 'reg_alpha': 25.76828885112137, 'reg_lambda': 46.26229567393163}. Best is trial 76 with value: 0.3595680165359874.[0m
[32m[I 2022-07-06 03:51:21,518][0m Trial 91 finished with value: 0.36539255269296184 and parameters: {'sigma': 17.365451425442558, 'a': 14.570664488349529, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 87, 'n_estimators': 1738, 'boosting_type': 'gbdt', 'num_leaves': 5050, 'learning_rate': 0.0031879339887351268, 'min_split_gain': 4.217209268734554, 'min_child_samples': 399, 'subsample': 0.5923503285933622, 'subsample_freq': 1586, 'colsample_bytree': 0.21855556711560992, 'reg_alpha': 62.296658356348274, 'reg_lambda': 63.156022009252055}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 03:53:03,885][0m Trial 92 finished with value: 0.3421064243825694 and parameters: {'sigma': 14.662263117175396, 'a': 2.71819693403247, 'strategy': 'median', 'add_indicator': True, 'max_depth': 86, 'n_estimators': 1479, 'boosting_type': 'gbdt', 'num_leaves': 180, 'learning_rate': 6.254129173951128e-06, 'min_split_gain': 5.9295085143492745, 'min_child_samples': 226, 'subsample': 0.3910815366517607, 'subsample_freq': 1434, 'colsample_bytree': 0.26555209837411625, 'reg_alpha': 65.67366645412922, 'reg_lambda': 32.51900642246949}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 03:59:18,996][0m Trial 93 finished with value: 0.342312672094061 and parameters: {'sigma': 15.469464779000756, 'a': 2.7043858482951615, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 35, 'n_estimators': 2488, 'boosting_type': 'dart', 'num_leaves': 1072, 'learning_rate': 6.842417023266609e-07, 'min_split_gain': 1.6761921628831766, 'min_child_samples': 120, 'subsample': 0.7364020150656405, 'subsample_freq': 1652, 'colsample_bytree': 0.47988456699231574, 'reg_alpha': 84.41704489691972, 'reg_lambda': 80.56701529500532}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 03:59:51,920][0m Trial 94 finished with value: 0.2920286089917449 and parameters: {'sigma': 11.7070914343914, 'a': 17.378598482213846, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 5, 'n_estimators': 370, 'boosting_type': 'gbdt', 'num_leaves': 7, 'learning_rate': 1.613854194219212e-07, 'min_split_gain': 1.4834320096208886, 'min_child_samples': 14028, 'subsample': 0.9651186964360455, 'subsample_freq': 2, 'colsample_bytree': 0.9522936675690066, 'reg_alpha': 63.91199378155004, 'reg_lambda': 86.79182945200222}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:01:48,245][0m Trial 95 finished with value: 0.3359067057875338 and parameters: {'sigma': 9.094802565278625, 'a': 10.360360968727079, 'strategy': 'median', 'add_indicator': False, 'max_depth': 21, 'n_estimators': 2022, 'boosting_type': 'rf', 'num_leaves': 93, 'learning_rate': 0.002191347596964205, 'min_split_gain': 1.771497894473859, 'min_child_samples': 3210, 'subsample': 0.8381152896481102, 'subsample_freq': 1911, 'colsample_bytree': 0.6864155480067493, 'reg_alpha': 49.71747640084273, 'reg_lambda': 61.78472402012139}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:03:05,325][0m Trial 96 finished with value: 0.3154839539393686 and parameters: {'sigma': 17.37810100052452, 'a': 11.45513395811271, 'strategy': 'median', 'add_indicator': False, 'max_depth': 40, 'n_estimators': 1956, 'boosting_type': 'dart', 'num_leaves': 2, 'learning_rate': 0.007689018770462679, 'min_split_gain': 4.069079607228706, 'min_child_samples': 7845, 'subsample': 0.7823854840582735, 'subsample_freq': 1110, 'colsample_bytree': 0.7410647171588133, 'reg_alpha': 87.8515561301348, 'reg_lambda': 40.4140321651033}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:03:26,614][0m Trial 97 finished with value: 0.23964364817709635 and parameters: {'sigma': 6.540669960933158, 'a': 13.385108372715335, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 55, 'n_estimators': 22, 'boosting_type': 'dart', 'num_leaves': 965, 'learning_rate': 8.765778781781622e-06, 'min_split_gain': 4.486936226225307, 'min_child_samples': 328, 'subsample': 0.3732517916293401, 'subsample_freq': 5, 'colsample_bytree': 0.0824639645307592, 'reg_alpha': 60.34485933813779, 'reg_lambda': 66.82127985550163}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:03:57,848][0m Trial 98 finished with value: 0.0 and parameters: {'sigma': 12.38981072528883, 'a': 9.323531471631389, 'strategy': 'median', 'add_indicator': False, 'max_depth': 39, 'n_estimators': 1199, 'boosting_type': 'dart', 'num_leaves': 1840, 'learning_rate': 0.0011612579322936522, 'min_split_gain': 7.181230762264944, 'min_child_samples': 12001, 'subsample': 0.01823258267636163, 'subsample_freq': 235, 'colsample_bytree': 0.0174872462283607, 'reg_alpha': 64.7474714154603, 'reg_lambda': 89.8030548949987}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:04:45,994][0m Trial 99 finished with value: 0.3250879846468673 and parameters: {'sigma': 4.86965349670302, 'a': 18.5479874414465, 'strategy': 'median', 'add_indicator': True, 'max_depth': 30, 'n_estimators': 925, 'boosting_type': 'rf', 'num_leaves': 437, 'learning_rate': 0.00038084948364657103, 'min_split_gain': 2.7262400073353374, 'min_child_samples': 792, 'subsample': 0.12188609333694755, 'subsample_freq': 168, 'colsample_bytree': 0.684306675425333, 'reg_alpha': 18.143834769562694, 'reg_lambda': 52.516338366706016}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:06:11,074][0m Trial 100 finished with value: 0.3212593812197767 and parameters: {'sigma': 14.180928143986037, 'a': 2.2268507695854023, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 6, 'n_estimators': 1901, 'boosting_type': 'rf', 'num_leaves': 41, 'learning_rate': 1.3816526035853751e-06, 'min_split_gain': 2.1204483990822665, 'min_child_samples': 2132, 'subsample': 0.4110284698067047, 'subsample_freq': 1597, 'colsample_bytree': 0.9010228921640311, 'reg_alpha': 35.34213793027181, 'reg_lambda': 23.687055897448207}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:06:55,374][0m Trial 101 finished with value: 0.3225652562642219 and parameters: {'sigma': 15.610512499622084, 'a': 5.568640107407908, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 60, 'n_estimators': 508, 'boosting_type': 'gbdt', 'num_leaves': 4, 'learning_rate': 1.3127829579383555e-07, 'min_split_gain': 6.4197150044326605, 'min_child_samples': 2090, 'subsample': 0.54669741271407, 'subsample_freq': 118, 'colsample_bytree': 0.3969969359464595, 'reg_alpha': 59.4476335186173, 'reg_lambda': 49.67668588591694}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:07:17,352][0m Trial 102 finished with value: 0.3210349777840594 and parameters: {'sigma': 19.755710526442545, 'a': 2.815151075878989, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 14, 'n_estimators': 316, 'boosting_type': 'rf', 'num_leaves': 3, 'learning_rate': 2.6809656400139814e-07, 'min_split_gain': 8.941908746641182, 'min_child_samples': 260, 'subsample': 0.32337156211552076, 'subsample_freq': 72, 'colsample_bytree': 0.3614463427736179, 'reg_alpha': 6.942384274609337, 'reg_lambda': 51.90597909082704}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:11:03,478][0m Trial 103 finished with value: 0.34097353559350385 and parameters: {'sigma': 1.3522605957186622, 'a': 16.027094505664994, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 34, 'n_estimators': 2010, 'boosting_type': 'rf', 'num_leaves': 1339, 'learning_rate': 2.118498015042098e-05, 'min_split_gain': 0.6014234260078521, 'min_child_samples': 1670, 'subsample': 0.9576252845053802, 'subsample_freq': 353, 'colsample_bytree': 0.6931048419124591, 'reg_alpha': 20.093368865905646, 'reg_lambda': 53.582768447308126}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:11:55,745][0m Trial 104 finished with value: 0.330360421173766 and parameters: {'sigma': 1.933538026169896, 'a': 9.062381631537884, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 41, 'n_estimators': 461, 'boosting_type': 'rf', 'num_leaves': 3771, 'learning_rate': 4.025222451217553e-05, 'min_split_gain': 6.2358568800275975, 'min_child_samples': 156, 'subsample': 0.7552704204968079, 'subsample_freq': 59, 'colsample_bytree': 0.8278069539500031, 'reg_alpha': 78.20280876703859, 'reg_lambda': 70.87446977429764}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:14:00,746][0m Trial 105 finished with value: 0.3392852747084392 and parameters: {'sigma': 0.723217248891437, 'a': 6.132254283312038, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 41, 'n_estimators': 1344, 'boosting_type': 'dart', 'num_leaves': 152, 'learning_rate': 0.009136714913061608, 'min_split_gain': 8.514249577450958, 'min_child_samples': 283, 'subsample': 0.9305952146439163, 'subsample_freq': 157, 'colsample_bytree': 0.8192752114062797, 'reg_alpha': 38.06232934765801, 'reg_lambda': 87.79743204450695}. Best is trial 91 with value: 0.36539255269296184.[0m
[32m[I 2022-07-06 04:15:42,981][0m Trial 106 finished with value: 0.37587706549111516 and parameters: {'sigma': 17.361135121582105, 'a': 16.13791546234066, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 36, 'n_estimators': 2927, 'boosting_type': 'gbdt', 'num_leaves': 4541, 'learning_rate': 0.004109471307831885, 'min_split_gain': 4.870619188189359, 'min_child_samples': 2082, 'subsample': 0.7648098009029954, 'subsample_freq': 512, 'colsample_bytree': 0.5075404156988079, 'reg_alpha': 39.86630277723131, 'reg_lambda': 14.63739921622491}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:17:19,415][0m Trial 107 finished with value: 0.3036413389404458 and parameters: {'sigma': 7.350694770486405, 'a': 1.456628956771322, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 32, 'n_estimators': 1521, 'boosting_type': 'dart', 'num_leaves': 11, 'learning_rate': 0.00012529674084353574, 'min_split_gain': 6.502010923981533, 'min_child_samples': 213, 'subsample': 0.06134962711066816, 'subsample_freq': 1188, 'colsample_bytree': 0.465202419531627, 'reg_alpha': 5.816379550547579, 'reg_lambda': 99.48663171697672}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:17:57,659][0m Trial 108 finished with value: 0.3286974861602277 and parameters: {'sigma': 1.1556206421217228, 'a': 13.931201054285207, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 70, 'n_estimators': 191, 'boosting_type': 'gbdt', 'num_leaves': 458, 'learning_rate': 3.3983499890855326e-06, 'min_split_gain': 6.238958362916385, 'min_child_samples': 1399, 'subsample': 0.4260833838903715, 'subsample_freq': 25, 'colsample_bytree': 0.887738173088062, 'reg_alpha': 44.97846488213225, 'reg_lambda': 19.462251182076507}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:18:26,448][0m Trial 109 finished with value: 0.2857216523357784 and parameters: {'sigma': 7.355193339952283, 'a': 8.341182075325648, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 3, 'n_estimators': 783, 'boosting_type': 'rf', 'num_leaves': 2, 'learning_rate': 1.149751204495917e-07, 'min_split_gain': 2.412014575995415, 'min_child_samples': 13291, 'subsample': 0.8015371118829896, 'subsample_freq': 752, 'colsample_bytree': 0.49297550348709884, 'reg_alpha': 10.973619867750351, 'reg_lambda': 54.79594889736929}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:19:58,172][0m Trial 110 finished with value: 0.2991479893903478 and parameters: {'sigma': 9.087552147425871, 'a': 16.902705946518356, 'strategy': 'median', 'add_indicator': True, 'max_depth': 39, 'n_estimators': 1186, 'boosting_type': 'dart', 'num_leaves': 10815, 'learning_rate': 0.000860036595368127, 'min_split_gain': 3.1540689574801273, 'min_child_samples': 3139, 'subsample': 0.4376031240553919, 'subsample_freq': 303, 'colsample_bytree': 0.8424628636316633, 'reg_alpha': 3.8426348962324997, 'reg_lambda': 90.17619921354235}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:20:28,938][0m Trial 111 finished with value: 0.17721354799823988 and parameters: {'sigma': 9.229554677720037, 'a': 12.78030938848478, 'strategy': 'median', 'add_indicator': False, 'max_depth': 16, 'n_estimators': 2214, 'boosting_type': 'gbdt', 'num_leaves': 3, 'learning_rate': 0.00038160753400791477, 'min_split_gain': 0.7208433599867337, 'min_child_samples': 142, 'subsample': 0.01210847523488745, 'subsample_freq': 2118, 'colsample_bytree': 0.7401332758644169, 'reg_alpha': 35.32514085020642, 'reg_lambda': 29.65355812876552}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:20:47,227][0m Trial 112 finished with value: 0.3188106326399099 and parameters: {'sigma': 6.994071097884693, 'a': 15.515605270505517, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 28, 'n_estimators': 67, 'boosting_type': 'gbdt', 'num_leaves': 1916, 'learning_rate': 0.0001328366284837284, 'min_split_gain': 3.8193963965289592, 'min_child_samples': 279, 'subsample': 0.12138641815940643, 'subsample_freq': 42, 'colsample_bytree': 0.7768874428314101, 'reg_alpha': 64.39042535411306, 'reg_lambda': 53.030213324915835}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:24:08,968][0m Trial 113 finished with value: 0.3373979701036724 and parameters: {'sigma': 0.839034049120491, 'a': 19.372926674128237, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 82, 'n_estimators': 1971, 'boosting_type': 'dart', 'num_leaves': 12, 'learning_rate': 7.258303421052701e-06, 'min_split_gain': 4.32076882944196, 'min_child_samples': 902, 'subsample': 0.6129395824945255, 'subsample_freq': 1859, 'colsample_bytree': 0.24828578471417992, 'reg_alpha': 12.150137630091805, 'reg_lambda': 19.747048985993732}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:25:13,116][0m Trial 114 finished with value: 0.3174291783963461 and parameters: {'sigma': 17.738499134936387, 'a': 12.951635171838598, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 76, 'n_estimators': 1384, 'boosting_type': 'rf', 'num_leaves': 670, 'learning_rate': 7.711588505891457e-07, 'min_split_gain': 5.450269188969383, 'min_child_samples': 13890, 'subsample': 0.9373880664971189, 'subsample_freq': 60, 'colsample_bytree': 0.17316666757214277, 'reg_alpha': 13.172877345456191, 'reg_lambda': 72.59799099852955}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:27:25,472][0m Trial 115 finished with value: 0.3235891985504725 and parameters: {'sigma': 16.3557084192856, 'a': 4.34887618958237, 'strategy': 'median', 'add_indicator': True, 'max_depth': 31, 'n_estimators': 1697, 'boosting_type': 'gbdt', 'num_leaves': 1777, 'learning_rate': 6.31477927241335e-07, 'min_split_gain': 4.6155747441978985, 'min_child_samples': 104, 'subsample': 0.24667886452162302, 'subsample_freq': 1233, 'colsample_bytree': 0.9918918518358698, 'reg_alpha': 9.917809958721591, 'reg_lambda': 40.14943158612883}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:27:52,083][0m Trial 116 finished with value: 0.30946868675024874 and parameters: {'sigma': 16.0014213732735, 'a': 4.160309129115086, 'strategy': 'median', 'add_indicator': False, 'max_depth': 56, 'n_estimators': 20, 'boosting_type': 'rf', 'num_leaves': 10, 'learning_rate': 0.006171168441372644, 'min_split_gain': 3.679407513020845, 'min_child_samples': 513, 'subsample': 0.14888805033244468, 'subsample_freq': 7, 'colsample_bytree': 0.8778842542099186, 'reg_alpha': 99.63343376272474, 'reg_lambda': 36.83095305068483}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:29:00,184][0m Trial 117 finished with value: 0.34044618861009696 and parameters: {'sigma': 8.972218132984542, 'a': 14.469211670234467, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 63, 'n_estimators': 1070, 'boosting_type': 'rf', 'num_leaves': 131, 'learning_rate': 0.0001627899648992604, 'min_split_gain': 0.6485359448296835, 'min_child_samples': 1825, 'subsample': 0.5614845879595237, 'subsample_freq': 600, 'colsample_bytree': 0.6074527899304902, 'reg_alpha': 67.64679372263622, 'reg_lambda': 80.49889996807697}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:32:16,010][0m Trial 118 finished with value: 0.3263824388751554 and parameters: {'sigma': 5.396421704357086, 'a': 16.518483262583235, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 80, 'n_estimators': 1554, 'boosting_type': 'rf', 'num_leaves': 85, 'learning_rate': 2.773333823938157e-07, 'min_split_gain': 2.2061195271121123, 'min_child_samples': 2000, 'subsample': 0.7356631142391898, 'subsample_freq': 1552, 'colsample_bytree': 0.9337821980301221, 'reg_alpha': 64.25651995351916, 'reg_lambda': 42.1248053294072}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:33:43,386][0m Trial 119 finished with value: 0.34073476657368923 and parameters: {'sigma': 12.723550932391007, 'a': 15.734467199796615, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 20, 'n_estimators': 1090, 'boosting_type': 'rf', 'num_leaves': 3426, 'learning_rate': 2.319284629747373e-06, 'min_split_gain': 5.180787662388155, 'min_child_samples': 445, 'subsample': 0.9406792451153405, 'subsample_freq': 283, 'colsample_bytree': 0.4353602446115457, 'reg_alpha': 87.27302504846018, 'reg_lambda': 84.19335667918087}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:34:56,274][0m Trial 120 finished with value: 0.0 and parameters: {'sigma': 3.722036495911368, 'a': 16.072601864934636, 'strategy': 'median', 'add_indicator': True, 'max_depth': 45, 'n_estimators': 2190, 'boosting_type': 'rf', 'num_leaves': 5, 'learning_rate': 0.0005713147414232522, 'min_split_gain': 6.569551562671395, 'min_child_samples': 12067, 'subsample': 0.06895801635642118, 'subsample_freq': 125, 'colsample_bytree': 0.28936520394626813, 'reg_alpha': 26.170568373590598, 'reg_lambda': 24.697879907199983}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:35:19,231][0m Trial 121 finished with value: 0.32383680688888566 and parameters: {'sigma': 18.125092547874928, 'a': 5.065969377005171, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 5, 'n_estimators': 192, 'boosting_type': 'rf', 'num_leaves': 5, 'learning_rate': 5.454018808453857e-06, 'min_split_gain': 8.998333456872725, 'min_child_samples': 111, 'subsample': 0.6637896861755891, 'subsample_freq': 185, 'colsample_bytree': 0.5645665016272235, 'reg_alpha': 93.68224620330918, 'reg_lambda': 5.225787928602377}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:36:31,723][0m Trial 122 finished with value: 0.3326739866763078 and parameters: {'sigma': 8.375872193550038, 'a': 5.277140040144817, 'strategy': 'median', 'add_indicator': False, 'max_depth': 47, 'n_estimators': 2917, 'boosting_type': 'rf', 'num_leaves': 6, 'learning_rate': 1.3383960608804055e-06, 'min_split_gain': 2.50966661340298, 'min_child_samples': 7091, 'subsample': 0.5612227882825249, 'subsample_freq': 1527, 'colsample_bytree': 0.1236211831505253, 'reg_alpha': 86.0139693349435, 'reg_lambda': 72.28143032084837}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:38:24,839][0m Trial 123 finished with value: 0.31331717013590077 and parameters: {'sigma': 1.3533765613164128, 'a': 14.185918434872395, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 86, 'n_estimators': 2009, 'boosting_type': 'dart', 'num_leaves': 239, 'learning_rate': 2.048167777625221e-07, 'min_split_gain': 5.125026487703317, 'min_child_samples': 5681, 'subsample': 0.45923987759695806, 'subsample_freq': 105, 'colsample_bytree': 0.7884154173901927, 'reg_alpha': 20.13637821359744, 'reg_lambda': 25.862083488803876}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 04:39:16,652][0m Trial 124 finished with value: 0.30320809560279494 and parameters: {'sigma': 3.2941354215823835, 'a': 6.6712797909428, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 25, 'n_estimators': 1356, 'boosting_type': 'rf', 'num_leaves': 3, 'learning_rate': 2.08764612671255e-05, 'min_split_gain': 9.092202058615602, 'min_child_samples': 1483, 'subsample': 0.4978125080342902, 'subsample_freq': 144, 'colsample_bytree': 0.6602123036770511, 'reg_alpha': 82.21031606002255, 'reg_lambda': 38.04200075075623}. Best is trial 106 with value: 0.37587706549111516.[0m
